'2019-11-26 19:01:37,896 - [testcases.py-->line:31] - INFO: 用例：正常登录---执行通过'
'2019-12-08 00:49:17,831 - [testcase.py-->line:149] - INFO: 用例：member_id不存在---执行未通过'
'2019-12-08 00:49:18,017 - [testcase.py-->line:149] - INFO: 用例：金额为0---执行未通过'
'2019-12-08 00:49:18,107 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-08 00:49:18,286 - [testcase.py-->line:153] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-08 00:49:18,478 - [testcase.py-->line:153] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-08 00:49:18,764 - [testcase.py-->line:149] - INFO: 用例：金额为空---执行未通过'
'2019-12-08 00:49:18,853 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-08 00:49:19,030 - [testcase.py-->line:153] - INFO: 用例：金额为负数---执行通过'
'2019-12-08 00:49:19,229 - [testcase.py-->line:54] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-08 00:49:19,423 - [testcase.py-->line:54] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-08 00:49:19,605 - [testcase.py-->line:54] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:49:19,845 - [testcase.py-->line:54] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:49:20,039 - [testcase.py-->line:54] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-08 00:49:20,224 - [testcase.py-->line:54] - INFO: 用例：手机号为空---执行通过'
'2019-12-08 00:49:20,405 - [testcase.py-->line:54] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:49:20,595 - [testcase.py-->line:54] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-08 00:49:20,789 - [testcase.py-->line:54] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:49:20,965 - [testcase.py-->line:54] - INFO: 用例：不传密码---执行通过'
'2019-12-08 00:49:21,210 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-08 00:49:21,404 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-08 00:49:21,600 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-08 00:49:21,786 - [testcase.py-->line:54] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-08 00:49:21,987 - [testcase.py-->line:54] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-08 00:50:43,967 - [testcase.py-->line:91] - INFO: 用例：登录成功---执行通过'
'2019-12-08 00:50:44,336 - [testcase.py-->line:91] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:50:44,533 - [testcase.py-->line:91] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:50:44,716 - [testcase.py-->line:91] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-08 00:50:44,900 - [testcase.py-->line:91] - INFO: 用例：密码错误---执行通过'
'2019-12-08 00:50:45,372 - [testcase.py-->line:91] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:50:45,585 - [testcase.py-->line:91] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:51:10,332 - [testcase.py-->line:153] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-08 00:52:31,575 - [testcase.py-->line:91] - INFO: 用例：登录成功---执行通过'
'2019-12-08 00:52:31,889 - [testcase.py-->line:85] - INFO: 用例：手机号为空---执行未通过'
'2019-12-08 00:52:31,969 - [testcase.py-->line:91] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:52:32,157 - [testcase.py-->line:91] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:52:32,346 - [testcase.py-->line:91] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-08 00:52:32,540 - [testcase.py-->line:91] - INFO: 用例：密码错误---执行通过'
'2019-12-08 00:52:32,854 - [testcase.py-->line:85] - INFO: 用例：密码为空---执行未通过'
'2019-12-08 00:52:32,939 - [testcase.py-->line:91] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:52:33,141 - [testcase.py-->line:91] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:52:33,427 - [testcase.py-->line:153] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-08 00:52:33,732 - [testcase.py-->line:149] - INFO: 用例：member_id为空---执行未通过'
'2019-12-08 00:52:33,921 - [testcase.py-->line:149] - INFO: 用例：member_id不存在---执行未通过'
'2019-12-08 00:52:34,108 - [testcase.py-->line:149] - INFO: 用例：金额为0---执行未通过'
'2019-12-08 00:52:34,193 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-08 00:52:34,375 - [testcase.py-->line:153] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-08 00:52:34,561 - [testcase.py-->line:153] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-08 00:52:34,854 - [testcase.py-->line:149] - INFO: 用例：金额为空---执行未通过'
'2019-12-08 00:52:34,944 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-08 00:52:35,140 - [testcase.py-->line:153] - INFO: 用例：金额为负数---执行通过'
'2019-12-08 00:52:35,332 - [testcase.py-->line:54] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-08 00:52:35,532 - [testcase.py-->line:54] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-08 00:52:35,724 - [testcase.py-->line:54] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:52:35,930 - [testcase.py-->line:54] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:52:36,104 - [testcase.py-->line:54] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-08 00:52:36,291 - [testcase.py-->line:54] - INFO: 用例：手机号为空---执行通过'
'2019-12-08 00:52:36,496 - [testcase.py-->line:54] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:52:36,690 - [testcase.py-->line:54] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-08 00:52:36,888 - [testcase.py-->line:54] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:52:37,075 - [testcase.py-->line:54] - INFO: 用例：不传密码---执行通过'
'2019-12-08 00:52:37,273 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-08 00:52:37,471 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-08 00:52:37,675 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-08 00:52:37,851 - [testcase.py-->line:54] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-08 00:52:38,040 - [testcase.py-->line:54] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-08 00:54:50,866 - [testcase.py-->line:91] - INFO: 用例：登录成功---执行通过'
'2019-12-08 00:54:51,169 - [testcase.py-->line:85] - INFO: 用例：手机号为空---执行未通过'
'2019-12-08 00:54:51,245 - [testcase.py-->line:91] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:54:51,430 - [testcase.py-->line:91] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:54:51,663 - [testcase.py-->line:91] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-08 00:54:51,855 - [testcase.py-->line:91] - INFO: 用例：密码错误---执行通过'
'2019-12-08 00:54:52,182 - [testcase.py-->line:85] - INFO: 用例：密码为空---执行未通过'
'2019-12-08 00:54:52,264 - [testcase.py-->line:91] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:54:52,450 - [testcase.py-->line:91] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:54:52,745 - [testcase.py-->line:153] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-08 00:54:53,052 - [testcase.py-->line:149] - INFO: 用例：member_id为空---执行未通过'
'2019-12-08 00:54:53,258 - [testcase.py-->line:149] - INFO: 用例：member_id不存在---执行未通过'
'2019-12-08 00:54:53,459 - [testcase.py-->line:149] - INFO: 用例：金额为0---执行未通过'
'2019-12-08 00:54:53,542 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-08 00:54:53,736 - [testcase.py-->line:153] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-08 00:54:53,915 - [testcase.py-->line:153] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-08 00:54:54,230 - [testcase.py-->line:149] - INFO: 用例：金额为空---执行未通过'
'2019-12-08 00:54:54,323 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-08 00:54:54,530 - [testcase.py-->line:153] - INFO: 用例：金额为负数---执行通过'
'2019-12-08 00:54:54,739 - [testcase.py-->line:54] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-08 00:54:54,944 - [testcase.py-->line:54] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-08 00:54:55,156 - [testcase.py-->line:54] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:54:55,387 - [testcase.py-->line:54] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:54:55,569 - [testcase.py-->line:54] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-08 00:54:55,761 - [testcase.py-->line:54] - INFO: 用例：手机号为空---执行通过'
'2019-12-08 00:54:55,950 - [testcase.py-->line:54] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:54:56,150 - [testcase.py-->line:54] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-08 00:54:56,338 - [testcase.py-->line:54] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:54:56,548 - [testcase.py-->line:54] - INFO: 用例：不传密码---执行通过'
'2019-12-08 00:54:56,764 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-08 00:54:57,002 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-08 00:54:57,211 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-08 00:54:57,433 - [testcase.py-->line:54] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-08 00:54:57,617 - [testcase.py-->line:54] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-08 00:57:53,624 - [testcase.py-->line:91] - INFO: 用例：登录成功---执行通过'
'2019-12-08 00:57:53,932 - [testcase.py-->line:85] - INFO: 用例：手机号为空---执行未通过'
'2019-12-08 00:57:54,003 - [testcase.py-->line:91] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:57:54,181 - [testcase.py-->line:91] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:57:54,371 - [testcase.py-->line:91] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-08 00:57:54,567 - [testcase.py-->line:91] - INFO: 用例：密码错误---执行通过'
'2019-12-08 00:57:54,872 - [testcase.py-->line:85] - INFO: 用例：密码为空---执行未通过'
'2019-12-08 00:57:54,953 - [testcase.py-->line:91] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:57:55,145 - [testcase.py-->line:91] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:57:55,405 - [testcase.py-->line:153] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-08 00:57:55,727 - [testcase.py-->line:149] - INFO: 用例：member_id为空---执行未通过'
'2019-12-08 00:57:55,903 - [testcase.py-->line:149] - INFO: 用例：member_id不存在---执行未通过'
'2019-12-08 00:57:56,097 - [testcase.py-->line:149] - INFO: 用例：金额为0---执行未通过'
'2019-12-08 00:57:56,183 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-08 00:57:56,380 - [testcase.py-->line:153] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-08 00:57:56,557 - [testcase.py-->line:153] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-08 00:57:56,867 - [testcase.py-->line:149] - INFO: 用例：金额为空---执行未通过'
'2019-12-08 00:57:56,959 - [testcase.py-->line:153] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-08 00:57:57,142 - [testcase.py-->line:153] - INFO: 用例：金额为负数---执行通过'
'2019-12-08 00:57:57,331 - [testcase.py-->line:54] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-08 00:57:57,536 - [testcase.py-->line:54] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-08 00:57:57,829 - [testcase.py-->line:54] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 00:57:58,035 - [testcase.py-->line:54] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 00:57:58,222 - [testcase.py-->line:54] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-08 00:57:58,412 - [testcase.py-->line:54] - INFO: 用例：手机号为空---执行通过'
'2019-12-08 00:57:58,614 - [testcase.py-->line:54] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 00:57:58,806 - [testcase.py-->line:54] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-08 00:57:59,001 - [testcase.py-->line:54] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 00:57:59,207 - [testcase.py-->line:54] - INFO: 用例：不传密码---执行通过'
'2019-12-08 00:57:59,400 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为0---执行通过'
'2019-12-08 00:57:59,605 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型为1---执行通过'
'2019-12-08 00:57:59,787 - [testcase.py-->line:54] - INFO: 用例：注册成功—类型非0和1---执行通过'
'2019-12-08 00:57:59,966 - [testcase.py-->line:54] - INFO: 用例：注册名超过11位---执行通过'
'2019-12-08 00:58:00,165 - [testcase.py-->line:54] - INFO: 用例：注册过的手机号再次注册---执行通过'
'2019-12-08 01:02:28,976 - [testcase.py-->line:91] - INFO: 用例：登录成功---执行通过'
'2019-12-08 01:02:29,230 - [testcase.py-->line:91] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 01:02:29,356 - [testcase.py-->line:91] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 01:02:29,476 - [testcase.py-->line:91] - INFO: 用例：手机号为未注册过的手机号---执行通过'
'2019-12-08 01:02:29,606 - [testcase.py-->line:91] - INFO: 用例：密码错误---执行通过'
'2019-12-08 01:02:29,851 - [testcase.py-->line:91] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 01:02:29,996 - [testcase.py-->line:91] - INFO: 用例：密码大于16位---执行通过'
'2019-12-08 01:02:30,187 - [testcase.py-->line:155] - INFO: 用例：充值成功-member_id正确---执行通过'
'2019-12-08 01:02:30,512 - [testcase.py-->line:155] - INFO: 用例：充值成功-金额为500000---执行通过'
'2019-12-08 01:02:30,584 - [testcase.py-->line:155] - INFO: 用例：金额为50000.01---执行通过'
'2019-12-08 01:02:30,660 - [testcase.py-->line:155] - INFO: 用例：金额为三位小数---执行通过'
'2019-12-08 01:02:30,817 - [testcase.py-->line:155] - INFO: 用例：充值成功-金额为0.01---执行通过'
'2019-12-08 01:02:30,891 - [testcase.py-->line:155] - INFO: 用例：金额为负数---执行通过'
'2019-12-08 01:02:30,970 - [testcase.py-->line:54] - INFO: 用例：注册成功—带注册名，不带类型---执行通过'
'2019-12-08 01:02:31,104 - [testcase.py-->line:54] - INFO: 用例：成功-不带注册名，不带类型---执行通过'
'2019-12-08 01:02:31,225 - [testcase.py-->line:54] - INFO: 用例：手机号长度不足11位---执行通过'
'2019-12-08 01:02:31,339 - [testcase.py-->line:54] - INFO: 用例：手机号长度超过11位---执行通过'
'2019-12-08 01:02:31,459 - [testcase.py-->line:54] - INFO: 用例：手机号格式错误---执行通过'
'2019-12-08 01:02:31,578 - [testcase.py-->line:54] - INFO: 用例：手机号为空---执行通过'
'2019-12-08 01:02:31,694 - [testcase.py-->line:54] - INFO: 用例：密码小于8位---执行通过'
'2019-12-08 01:02:31,827 - [testcase.py-->line:54] - INFO: 用例：注册成功-密码16位---执行通过'
'2019-12-08 01:02:31,947 - [testcase.py-->line:54] - INFO: 用例：密码大于16位---执行通过'
